0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,labels
-349.53537,95.560295,-24.413319,29.022955,-17.102081,-5.073128,-2.7212188,-15.510868,-7.95206,-6.825643,-9.196328,1.1028305,-4.8161154,2.3703794,-6.7674947,-2.3864853,0.17248504,-11.499628,-0.32717738,-5.8266606,-2.1079192,4.4129505,7.643184,6.873416,7.759408,5.803563,4.862129,4.7603426,4.9238,2.0667982,0.85771334,2.1493084,-0.27494925,2.0852258,-2.155207,-0.1135523,0.5204696,0.6553076,-2.2588391,-1.2971334,Hate
-349.53537,95.560295,-24.413319,29.022955,-17.102081,-5.073128,-2.7212188,-15.510868,-7.95206,-6.825643,-9.196328,1.1028305,-4.8161154,2.3703794,-6.7674947,-2.3864853,0.17248504,-11.499628,-0.32717738,-5.8266606,-2.1079192,4.4129505,7.643184,6.873416,7.759408,5.803563,4.862129,4.7603426,4.9238,2.0667982,0.85771334,2.1493084,-0.27494925,2.0852258,-2.155207,-0.1135523,0.5204696,0.6553076,-2.2588391,-1.2971334,Hate
-349.53537,95.560295,-24.413319,29.022955,-17.102081,-5.073128,-2.7212188,-15.510868,-7.95206,-6.825643,-9.196328,1.1028305,-4.8161154,2.3703794,-6.7674947,-2.3864853,0.17248504,-11.499628,-0.32717738,-5.8266606,-2.1079192,4.4129505,7.643184,6.873416,7.759408,5.803563,4.862129,4.7603426,4.9238,2.0667982,0.85771334,2.1493084,-0.27494925,2.0852258,-2.155207,-0.1135523,0.5204696,0.6553076,-2.2588391,-1.2971334,Hate
-349.53537,95.560295,-24.413319,29.022955,-17.102081,-5.073128,-2.7212188,-15.510868,-7.95206,-6.825643,-9.196328,1.1028305,-4.8161154,2.3703794,-6.7674947,-2.3864853,0.17248504,-11.499628,-0.32717738,-5.8266606,-2.1079192,4.4129505,7.643184,6.873416,7.759408,5.803563,4.862129,4.7603426,4.9238,2.0667982,0.85771334,2.1493084,-0.27494925,2.0852258,-2.155207,-0.1135523,0.5204696,0.6553076,-2.2588391,-1.2971334,Hate
-349.53537,95.560295,-24.413319,29.022955,-17.102081,-5.073128,-2.7212188,-15.510868,-7.95206,-6.825643,-9.196328,1.1028305,-4.8161154,2.3703794,-6.7674947,-2.3864853,0.17248504,-11.499628,-0.32717738,-5.8266606,-2.1079192,4.4129505,7.643184,6.873416,7.759408,5.803563,4.862129,4.7603426,4.9238,2.0667982,0.85771334,2.1493084,-0.27494925,2.0852258,-2.155207,-0.1135523,0.5204696,0.6553076,-2.2588391,-1.2971334,Hate
-317.04947,120.21322,0.7613159,31.864603,-18.217644,-7.2950187,-4.9206214,-21.51945,-15.487535,-14.6591625,-13.622175,-0.8574348,-10.101964,2.1760201,-7.4194202,-2.2850487,1.3784261,-10.772407,1.0070181,-6.841967,-6.847875,-3.169131,-1.0907296,0.6132837,11.388683,8.1197405,6.8219385,8.555398,12.440136,14.72959,10.037624,7.1892505,-1.4443825,0.99148035,0.22767659,3.5815306,0.55782557,-1.3765694,-3.2682889,-0.71726424,Hate
-317.04947,120.21322,0.7613159,31.864603,-18.217644,-7.2950187,-4.9206214,-21.51945,-15.487535,-14.6591625,-13.622175,-0.8574348,-10.101964,2.1760201,-7.4194202,-2.2850487,1.3784261,-10.772407,1.0070181,-6.841967,-6.847875,-3.169131,-1.0907296,0.6132837,11.388683,8.1197405,6.8219385,8.555398,12.440136,14.72959,10.037624,7.1892505,-1.4443825,0.99148035,0.22767659,3.5815306,0.55782557,-1.3765694,-3.2682889,-0.71726424,Hate
-317.04947,120.21322,0.7613159,31.864603,-18.217644,-7.2950187,-4.9206214,-21.51945,-15.487535,-14.6591625,-13.622175,-0.8574348,-10.101964,2.1760201,-7.4194202,-2.2850487,1.3784261,-10.772407,1.0070181,-6.841967,-6.847875,-3.169131,-1.0907296,0.6132837,11.388683,8.1197405,6.8219385,8.555398,12.440136,14.72959,10.037624,7.1892505,-1.4443825,0.99148035,0.22767659,3.5815306,0.55782557,-1.3765694,-3.2682889,-0.71726424,Hate
-317.04947,120.21322,0.7613159,31.864603,-18.217644,-7.2950187,-4.9206214,-21.51945,-15.487535,-14.6591625,-13.622175,-0.8574348,-10.101964,2.1760201,-7.4194202,-2.2850487,1.3784261,-10.772407,1.0070181,-6.841967,-6.847875,-3.169131,-1.0907296,0.6132837,11.388683,8.1197405,6.8219385,8.555398,12.440136,14.72959,10.037624,7.1892505,-1.4443825,0.99148035,0.22767659,3.5815306,0.55782557,-1.3765694,-3.2682889,-0.71726424,Hate
-300.30618,104.23407,-13.189179,38.648785,-22.937685,2.2612455,-14.240278,-18.395102,-17.933138,-13.273461,-16.755587,-2.3612309,-9.480732,4.322555,-11.442491,-4.3515587,0.0449053,-15.988091,3.0243495,-6.5984674,-1.6179541,3.268258,8.323918,3.3759959,11.780712,5.8001885,9.543083,10.114813,9.833083,10.022682,0.59182674,3.4681263,-0.7222062,4.5666275,-1.393558,0.22480135,-3.8897333,-0.32959133,-0.3049286,-0.12066207,Hate
-317.04947,120.21322,0.7613159,31.864603,-18.217644,-7.2950187,-4.9206214,-21.51945,-15.487535,-14.6591625,-13.622175,-0.8574348,-10.101964,2.1760201,-7.4194202,-2.2850487,1.3784261,-10.772407,1.0070181,-6.841967,-6.847875,-3.169131,-1.0907296,0.6132837,11.388683,8.1197405,6.8219385,8.555398,12.440136,14.72959,10.037624,7.1892505,-1.4443825,0.99148035,0.22767659,3.5815306,0.55782557,-1.3765694,-3.2682889,-0.71726424,Hate
-356.10425,96.199745,-5.809874,29.056921,-19.169796,-2.0405357,-7.675025,-15.016422,-10.309178,-6.774765,-17.589622,-1.6725069,-5.66956,0.7419828,-8.291645,-4.263639,-1.9147344,-9.78771,2.0749304,-1.1155823,2.3882318,-0.065788485,2.277421,-4.3727007,5.426163,3.6146123,7.237557,10.529888,9.029596,7.722818,1.7828664,3.9469779,0.6324745,4.2744684,-1.2188448,1.2396388,-0.8761225,0.7635492,-0.5828404,1.1222996,Hate
-356.10425,96.199745,-5.809874,29.056921,-19.169796,-2.0405357,-7.675025,-15.016422,-10.309178,-6.774765,-17.589622,-1.6725069,-5.66956,0.7419828,-8.291645,-4.263639,-1.9147344,-9.78771,2.0749304,-1.1155823,2.3882318,-0.065788485,2.277421,-4.3727007,5.426163,3.6146123,7.237557,10.529888,9.029596,7.722818,1.7828664,3.9469779,0.6324745,4.2744684,-1.2188448,1.2396388,-0.8761225,0.7635492,-0.5828404,1.1222996,Hate
-356.10425,96.199745,-5.809874,29.056921,-19.169796,-2.0405357,-7.675025,-15.016422,-10.309178,-6.774765,-17.589622,-1.6725069,-5.66956,0.7419828,-8.291645,-4.263639,-1.9147344,-9.78771,2.0749304,-1.1155823,2.3882318,-0.065788485,2.277421,-4.3727007,5.426163,3.6146123,7.237557,10.529888,9.029596,7.722818,1.7828664,3.9469779,0.6324745,4.2744684,-1.2188448,1.2396388,-0.8761225,0.7635492,-0.5828404,1.1222996,Hate
-356.10425,96.199745,-5.809874,29.056921,-19.169796,-2.0405357,-7.675025,-15.016422,-10.309178,-6.774765,-17.589622,-1.6725069,-5.66956,0.7419828,-8.291645,-4.263639,-1.9147344,-9.78771,2.0749304,-1.1155823,2.3882318,-0.065788485,2.277421,-4.3727007,5.426163,3.6146123,7.237557,10.529888,9.029596,7.722818,1.7828664,3.9469779,0.6324745,4.2744684,-1.2188448,1.2396388,-0.8761225,0.7635492,-0.5828404,1.1222996,Hate
-356.10425,96.199745,-5.809874,29.056921,-19.169796,-2.0405357,-7.675025,-15.016422,-10.309178,-6.774765,-17.589622,-1.6725069,-5.66956,0.7419828,-8.291645,-4.263639,-1.9147344,-9.78771,2.0749304,-1.1155823,2.3882318,-0.065788485,2.277421,-4.3727007,5.426163,3.6146123,7.237557,10.529888,9.029596,7.722818,1.7828664,3.9469779,0.6324745,4.2744684,-1.2188448,1.2396388,-0.8761225,0.7635492,-0.5828404,1.1222996,Hate
-445.87668,43.32168,-8.92756,26.263517,-9.123809,-4.8308535,-7.0457706,1.5461262,-11.959547,-4.126069,-7.183598,8.550349,2.1215448,9.529045,0.14940092,4.6504455,8.069292,-6.490215,5.6137524,-4.8020663,-3.2839375,-1.5705491,-0.5316272,-5.188564,-0.3973083,-4.019491,1.6167989,2.9717922,8.387327,8.746993,3.791061,7.432312,-1.6160556,2.0622733,0.5628362,3.9101653,2.322299,3.2941122,-2.730307,0.33750495,Hate
-445.87668,43.32168,-8.92756,26.263517,-9.123809,-4.8308535,-7.0457706,1.5461262,-11.959547,-4.126069,-7.183598,8.550349,2.1215448,9.529045,0.14940092,4.6504455,8.069292,-6.490215,5.6137524,-4.8020663,-3.2839375,-1.5705491,-0.5316272,-5.188564,-0.3973083,-4.019491,1.6167989,2.9717922,8.387327,8.746993,3.791061,7.432312,-1.6160556,2.0622733,0.5628362,3.9101653,2.322299,3.2941122,-2.730307,0.33750495,Hate
-445.87668,43.32168,-8.92756,26.263517,-9.123809,-4.8308535,-7.0457706,1.5461262,-11.959547,-4.126069,-7.183598,8.550349,2.1215448,9.529045,0.14940092,4.6504455,8.069292,-6.490215,5.6137524,-4.8020663,-3.2839375,-1.5705491,-0.5316272,-5.188564,-0.3973083,-4.019491,1.6167989,2.9717922,8.387327,8.746993,3.791061,7.432312,-1.6160556,2.0622733,0.5628362,3.9101653,2.322299,3.2941122,-2.730307,0.33750495,Hate
-445.87668,43.32168,-8.92756,26.263517,-9.123809,-4.8308535,-7.0457706,1.5461262,-11.959547,-4.126069,-7.183598,8.550349,2.1215448,9.529045,0.14940092,4.6504455,8.069292,-6.490215,5.6137524,-4.8020663,-3.2839375,-1.5705491,-0.5316272,-5.188564,-0.3973083,-4.019491,1.6167989,2.9717922,8.387327,8.746993,3.791061,7.432312,-1.6160556,2.0622733,0.5628362,3.9101653,2.322299,3.2941122,-2.730307,0.33750495,Hate
-300.30618,104.23407,-13.189179,38.648785,-22.937685,2.2612455,-14.240278,-18.395102,-17.933138,-13.273461,-16.755587,-2.3612309,-9.480732,4.322555,-11.442491,-4.3515587,0.0449053,-15.988091,3.0243495,-6.5984674,-1.6179541,3.268258,8.323918,3.3759959,11.780712,5.8001885,9.543083,10.114813,9.833083,10.022682,0.59182674,3.4681263,-0.7222062,4.5666275,-1.393558,0.22480135,-3.8897333,-0.32959133,-0.3049286,-0.12066207,Hate
-445.87668,43.32168,-8.92756,26.263517,-9.123809,-4.8308535,-7.0457706,1.5461262,-11.959547,-4.126069,-7.183598,8.550349,2.1215448,9.529045,0.14940092,4.6504455,8.069292,-6.490215,5.6137524,-4.8020663,-3.2839375,-1.5705491,-0.5316272,-5.188564,-0.3973083,-4.019491,1.6167989,2.9717922,8.387327,8.746993,3.791061,7.432312,-1.6160556,2.0622733,0.5628362,3.9101653,2.322299,3.2941122,-2.730307,0.33750495,Hate
-456.0531,71.59167,-2.659617,64.36127,-11.537041,-13.630762,10.300913,-14.025902,-15.719314,-13.695509,-9.632348,-1.015933,-6.9504395,6.04927,-2.9087768,-5.4171305,4.694631,-10.112708,1.0427034,1.5195184,-7.883017,-1.414116,-1.6883782,-1.8777544,1.8197021,-0.3924547,2.3670042,0.29725242,1.5920289,5.0518737,-0.8831613,3.0797548,5.64294,6.4129887,4.742893,1.2782884,2.4671202,4.3781967,1.7976645,-0.55380005,Hate
-456.0531,71.59167,-2.659617,64.36127,-11.537041,-13.630762,10.300913,-14.025902,-15.719314,-13.695509,-9.632348,-1.015933,-6.9504395,6.04927,-2.9087768,-5.4171305,4.694631,-10.112708,1.0427034,1.5195184,-7.883017,-1.414116,-1.6883782,-1.8777544,1.8197021,-0.3924547,2.3670042,0.29725242,1.5920289,5.0518737,-0.8831613,3.0797548,5.64294,6.4129887,4.742893,1.2782884,2.4671202,4.3781967,1.7976645,-0.55380005,Hate
-456.0531,71.59167,-2.659617,64.36127,-11.537041,-13.630762,10.300913,-14.025902,-15.719314,-13.695509,-9.632348,-1.015933,-6.9504395,6.04927,-2.9087768,-5.4171305,4.694631,-10.112708,1.0427034,1.5195184,-7.883017,-1.414116,-1.6883782,-1.8777544,1.8197021,-0.3924547,2.3670042,0.29725242,1.5920289,5.0518737,-0.8831613,3.0797548,5.64294,6.4129887,4.742893,1.2782884,2.4671202,4.3781967,1.7976645,-0.55380005,Hate
-456.0531,71.59167,-2.659617,64.36127,-11.537041,-13.630762,10.300913,-14.025902,-15.719314,-13.695509,-9.632348,-1.015933,-6.9504395,6.04927,-2.9087768,-5.4171305,4.694631,-10.112708,1.0427034,1.5195184,-7.883017,-1.414116,-1.6883782,-1.8777544,1.8197021,-0.3924547,2.3670042,0.29725242,1.5920289,5.0518737,-0.8831613,3.0797548,5.64294,6.4129887,4.742893,1.2782884,2.4671202,4.3781967,1.7976645,-0.55380005,Hate
-456.0531,71.59167,-2.659617,64.36127,-11.537041,-13.630762,10.300913,-14.025902,-15.719314,-13.695509,-9.632348,-1.015933,-6.9504395,6.04927,-2.9087768,-5.4171305,4.694631,-10.112708,1.0427034,1.5195184,-7.883017,-1.414116,-1.6883782,-1.8777544,1.8197021,-0.3924547,2.3670042,0.29725242,1.5920289,5.0518737,-0.8831613,3.0797548,5.64294,6.4129887,4.742893,1.2782884,2.4671202,4.3781967,1.7976645,-0.55380005,Hate
-336.4253,90.06832,-19.653666,39.574184,-19.659906,-13.439718,-12.11213,-9.734822,-6.6258883,-10.830992,-10.477091,1.1348916,-4.7919717,3.1240132,-6.6957197,-0.86086476,-0.18967558,-11.92202,5.6096654,-0.14834446,2.6272388,8.430754,10.2492485,6.9707866,7.5650325,2.6157575,2.0112784,0.71343416,3.100779,3.95863,-1.1318555,1.3875755,-2.8573647,1.8556352,0.22132395,0.6887519,-0.06997031,-0.4501372,0.13621363,1.1028707,Hate
-336.4253,90.06832,-19.653666,39.574184,-19.659906,-13.439718,-12.11213,-9.734822,-6.6258883,-10.830992,-10.477091,1.1348916,-4.7919717,3.1240132,-6.6957197,-0.86086476,-0.18967558,-11.92202,5.6096654,-0.14834446,2.6272388,8.430754,10.2492485,6.9707866,7.5650325,2.6157575,2.0112784,0.71343416,3.100779,3.95863,-1.1318555,1.3875755,-2.8573647,1.8556352,0.22132395,0.6887519,-0.06997031,-0.4501372,0.13621363,1.1028707,Hate
-336.4253,90.06832,-19.653666,39.574184,-19.659906,-13.439718,-12.11213,-9.734822,-6.6258883,-10.830992,-10.477091,1.1348916,-4.7919717,3.1240132,-6.6957197,-0.86086476,-0.18967558,-11.92202,5.6096654,-0.14834446,2.6272388,8.430754,10.2492485,6.9707866,7.5650325,2.6157575,2.0112784,0.71343416,3.100779,3.95863,-1.1318555,1.3875755,-2.8573647,1.8556352,0.22132395,0.6887519,-0.06997031,-0.4501372,0.13621363,1.1028707,Hate
-336.4253,90.06832,-19.653666,39.574184,-19.659906,-13.439718,-12.11213,-9.734822,-6.6258883,-10.830992,-10.477091,1.1348916,-4.7919717,3.1240132,-6.6957197,-0.86086476,-0.18967558,-11.92202,5.6096654,-0.14834446,2.6272388,8.430754,10.2492485,6.9707866,7.5650325,2.6157575,2.0112784,0.71343416,3.100779,3.95863,-1.1318555,1.3875755,-2.8573647,1.8556352,0.22132395,0.6887519,-0.06997031,-0.4501372,0.13621363,1.1028707,Hate
-295.1816,116.93155,-27.342314,45.44168,-21.398668,-15.570461,-4.031622,-16.850197,-9.368829,-19.060072,-13.9713,0.26073527,-9.636934,3.373787,-8.940064,-2.3464143,-0.6866225,-15.147229,1.7106643,-6.961221,-7.3774776,-1.3533394,-2.1663182,1.8370559,11.348057,11.205701,15.103923,12.369872,11.295888,8.846805,5.130306,8.697268,1.7144538,2.9394832,-0.8562385,-0.88047487,0.10114213,0.37017268,-0.96285623,-0.984832,Hate
-336.4253,90.06832,-19.653666,39.574184,-19.659906,-13.439718,-12.11213,-9.734822,-6.6258883,-10.830992,-10.477091,1.1348916,-4.7919717,3.1240132,-6.6957197,-0.86086476,-0.18967558,-11.92202,5.6096654,-0.14834446,2.6272388,8.430754,10.2492485,6.9707866,7.5650325,2.6157575,2.0112784,0.71343416,3.100779,3.95863,-1.1318555,1.3875755,-2.8573647,1.8556352,0.22132395,0.6887519,-0.06997031,-0.4501372,0.13621363,1.1028707,Hate
-386.8459,73.97011,2.4365344,28.253983,-12.358639,4.692351,-12.429451,-7.3998938,-15.990841,-5.3553724,-12.402134,3.7242923,-3.6238656,2.8245497,-7.1805735,-0.5580262,3.6070242,-9.630921,5.747852,-2.0216305,3.5945313,2.681263,6.7772193,3.0176005,8.272476,3.4172769,6.125587,3.682327,3.6662145,2.5395262,-0.40492472,5.1125,-1.7039669,3.3763602,-3.9597855,0.12590317,-0.6259322,2.115437,-0.5435711,-0.2994488,Hate
-386.8459,73.97011,2.4365344,28.253983,-12.358639,4.692351,-12.429451,-7.3998938,-15.990841,-5.3553724,-12.402134,3.7242923,-3.6238656,2.8245497,-7.1805735,-0.5580262,3.6070242,-9.630921,5.747852,-2.0216305,3.5945313,2.681263,6.7772193,3.0176005,8.272476,3.4172769,6.125587,3.682327,3.6662145,2.5395262,-0.40492472,5.1125,-1.7039669,3.3763602,-3.9597855,0.12590317,-0.6259322,2.115437,-0.5435711,-0.2994488,Hate
-386.8459,73.97011,2.4365344,28.253983,-12.358639,4.692351,-12.429451,-7.3998938,-15.990841,-5.3553724,-12.402134,3.7242923,-3.6238656,2.8245497,-7.1805735,-0.5580262,3.6070242,-9.630921,5.747852,-2.0216305,3.5945313,2.681263,6.7772193,3.0176005,8.272476,3.4172769,6.125587,3.682327,3.6662145,2.5395262,-0.40492472,5.1125,-1.7039669,3.3763602,-3.9597855,0.12590317,-0.6259322,2.115437,-0.5435711,-0.2994488,Hate
-386.8459,73.97011,2.4365344,28.253983,-12.358639,4.692351,-12.429451,-7.3998938,-15.990841,-5.3553724,-12.402134,3.7242923,-3.6238656,2.8245497,-7.1805735,-0.5580262,3.6070242,-9.630921,5.747852,-2.0216305,3.5945313,2.681263,6.7772193,3.0176005,8.272476,3.4172769,6.125587,3.682327,3.6662145,2.5395262,-0.40492472,5.1125,-1.7039669,3.3763602,-3.9597855,0.12590317,-0.6259322,2.115437,-0.5435711,-0.2994488,Hate
-386.8459,73.97011,2.4365344,28.253983,-12.358639,4.692351,-12.429451,-7.3998938,-15.990841,-5.3553724,-12.402134,3.7242923,-3.6238656,2.8245497,-7.1805735,-0.5580262,3.6070242,-9.630921,5.747852,-2.0216305,3.5945313,2.681263,6.7772193,3.0176005,8.272476,3.4172769,6.125587,3.682327,3.6662145,2.5395262,-0.40492472,5.1125,-1.7039669,3.3763602,-3.9597855,0.12590317,-0.6259322,2.115437,-0.5435711,-0.2994488,Hate
-288.70862,116.52536,-29.413383,52.905716,-28.054985,-16.354815,-3.9202452,-14.688819,-14.96028,-18.073475,-16.089113,-1.2473342,-13.88845,5.31005,-9.322935,-2.459334,3.3538373,-14.606269,7.83681,-3.4627945,0.081530094,4.251004,-0.6172634,0.85204744,5.7336297,1.068343,6.909325,10.042571,14.211971,12.535883,7.763506,9.27855,1.7619735,3.8899975,-2.4213562,-0.512754,-1.5008217,0.89291245,-0.74264836,-1.3420659,Hate
-288.70862,116.52536,-29.413383,52.905716,-28.054985,-16.354815,-3.9202452,-14.688819,-14.96028,-18.073475,-16.089113,-1.2473342,-13.88845,5.31005,-9.322935,-2.459334,3.3538373,-14.606269,7.83681,-3.4627945,0.081530094,4.251004,-0.6172634,0.85204744,5.7336297,1.068343,6.909325,10.042571,14.211971,12.535883,7.763506,9.27855,1.7619735,3.8899975,-2.4213562,-0.512754,-1.5008217,0.89291245,-0.74264836,-1.3420659,Hate
-288.70862,116.52536,-29.413383,52.905716,-28.054985,-16.354815,-3.9202452,-14.688819,-14.96028,-18.073475,-16.089113,-1.2473342,-13.88845,5.31005,-9.322935,-2.459334,3.3538373,-14.606269,7.83681,-3.4627945,0.081530094,4.251004,-0.6172634,0.85204744,5.7336297,1.068343,6.909325,10.042571,14.211971,12.535883,7.763506,9.27855,1.7619735,3.8899975,-2.4213562,-0.512754,-1.5008217,0.89291245,-0.74264836,-1.3420659,Hate
-288.70862,116.52536,-29.413383,52.905716,-28.054985,-16.354815,-3.9202452,-14.688819,-14.96028,-18.073475,-16.089113,-1.2473342,-13.88845,5.31005,-9.322935,-2.459334,3.3538373,-14.606269,7.83681,-3.4627945,0.081530094,4.251004,-0.6172634,0.85204744,5.7336297,1.068343,6.909325,10.042571,14.211971,12.535883,7.763506,9.27855,1.7619735,3.8899975,-2.4213562,-0.512754,-1.5008217,0.89291245,-0.74264836,-1.3420659,Hate
-295.1816,116.93155,-27.342314,45.44168,-21.398668,-15.570461,-4.031622,-16.850197,-9.368829,-19.060072,-13.9713,0.26073527,-9.636934,3.373787,-8.940064,-2.3464143,-0.6866225,-15.147229,1.7106643,-6.961221,-7.3774776,-1.3533394,-2.1663182,1.8370559,11.348057,11.205701,15.103923,12.369872,11.295888,8.846805,5.130306,8.697268,1.7144538,2.9394832,-0.8562385,-0.88047487,0.10114213,0.37017268,-0.96285623,-0.984832,Hate
-288.70862,116.52536,-29.413383,52.905716,-28.054985,-16.354815,-3.9202452,-14.688819,-14.96028,-18.073475,-16.089113,-1.2473342,-13.88845,5.31005,-9.322935,-2.459334,3.3538373,-14.606269,7.83681,-3.4627945,0.081530094,4.251004,-0.6172634,0.85204744,5.7336297,1.068343,6.909325,10.042571,14.211971,12.535883,7.763506,9.27855,1.7619735,3.8899975,-2.4213562,-0.512754,-1.5008217,0.89291245,-0.74264836,-1.3420659,Hate
-342.11655,112.904884,-10.923571,24.372335,-26.204618,-6.72938,-0.05047728,-20.689796,-6.8465123,-8.344839,-14.676044,-0.23640901,-7.4996185,-1.3199072,-5.2506847,-2.150266,-2.8621876,-10.090305,0.34927845,-1.7704787,-1.1473144,2.5418658,6.5233064,2.803259,6.097771,2.96987,6.1595645,7.7121224,6.014317,5.758949,1.5328883,1.952065,-0.23120628,1.6914533,-0.93754005,-1.1042937,-0.9353985,1.920108,0.20775269,1.3996743,Hate
-342.11655,112.904884,-10.923571,24.372335,-26.204618,-6.72938,-0.05047728,-20.689796,-6.8465123,-8.344839,-14.676044,-0.23640901,-7.4996185,-1.3199072,-5.2506847,-2.150266,-2.8621876,-10.090305,0.34927845,-1.7704787,-1.1473144,2.5418658,6.5233064,2.803259,6.097771,2.96987,6.1595645,7.7121224,6.014317,5.758949,1.5328883,1.952065,-0.23120628,1.6914533,-0.93754005,-1.1042937,-0.9353985,1.920108,0.20775269,1.3996743,Hate
-342.11655,112.904884,-10.923571,24.372335,-26.204618,-6.72938,-0.05047728,-20.689796,-6.8465123,-8.344839,-14.676044,-0.23640901,-7.4996185,-1.3199072,-5.2506847,-2.150266,-2.8621876,-10.090305,0.34927845,-1.7704787,-1.1473144,2.5418658,6.5233064,2.803259,6.097771,2.96987,6.1595645,7.7121224,6.014317,5.758949,1.5328883,1.952065,-0.23120628,1.6914533,-0.93754005,-1.1042937,-0.9353985,1.920108,0.20775269,1.3996743,Hate
-342.11655,112.904884,-10.923571,24.372335,-26.204618,-6.72938,-0.05047728,-20.689796,-6.8465123,-8.344839,-14.676044,-0.23640901,-7.4996185,-1.3199072,-5.2506847,-2.150266,-2.8621876,-10.090305,0.34927845,-1.7704787,-1.1473144,2.5418658,6.5233064,2.803259,6.097771,2.96987,6.1595645,7.7121224,6.014317,5.758949,1.5328883,1.952065,-0.23120628,1.6914533,-0.93754005,-1.1042937,-0.9353985,1.920108,0.20775269,1.3996743,Hate
-342.11655,112.904884,-10.923571,24.372335,-26.204618,-6.72938,-0.05047728,-20.689796,-6.8465123,-8.344839,-14.676044,-0.23640901,-7.4996185,-1.3199072,-5.2506847,-2.150266,-2.8621876,-10.090305,0.34927845,-1.7704787,-1.1473144,2.5418658,6.5233064,2.803259,6.097771,2.96987,6.1595645,7.7121224,6.014317,5.758949,1.5328883,1.952065,-0.23120628,1.6914533,-0.93754005,-1.1042937,-0.9353985,1.920108,0.20775269,1.3996743,Hate
-325.65286,109.08503,-20.337105,34.74549,-23.761393,-5.4346304,-7.3480678,-15.286964,-8.580013,-6.8810067,-16.434975,1.3205739,-1.9605757,3.9808683,-6.301985,-3.0179906,0.043211408,-11.510748,1.0491567,-7.3044777,-2.1269734,2.3039358,4.945389,5.231467,12.230028,7.110454,6.8502436,3.5731184,2.8204153,4.27023,2.2457402,7.746401,2.0363798,4.4707985,-0.5558243,1.0448644,0.67421454,1.9170061,-1.7461929,-1.8882643,Hate
-325.65286,109.08503,-20.337105,34.74549,-23.761393,-5.4346304,-7.3480678,-15.286964,-8.580013,-6.8810067,-16.434975,1.3205739,-1.9605757,3.9808683,-6.301985,-3.0179906,0.043211408,-11.510748,1.0491567,-7.3044777,-2.1269734,2.3039358,4.945389,5.231467,12.230028,7.110454,6.8502436,3.5731184,2.8204153,4.27023,2.2457402,7.746401,2.0363798,4.4707985,-0.5558243,1.0448644,0.67421454,1.9170061,-1.7461929,-1.8882643,Hate
-325.65286,109.08503,-20.337105,34.74549,-23.761393,-5.4346304,-7.3480678,-15.286964,-8.580013,-6.8810067,-16.434975,1.3205739,-1.9605757,3.9808683,-6.301985,-3.0179906,0.043211408,-11.510748,1.0491567,-7.3044777,-2.1269734,2.3039358,4.945389,5.231467,12.230028,7.110454,6.8502436,3.5731184,2.8204153,4.27023,2.2457402,7.746401,2.0363798,4.4707985,-0.5558243,1.0448644,0.67421454,1.9170061,-1.7461929,-1.8882643,Hate
-325.65286,109.08503,-20.337105,34.74549,-23.761393,-5.4346304,-7.3480678,-15.286964,-8.580013,-6.8810067,-16.434975,1.3205739,-1.9605757,3.9808683,-6.301985,-3.0179906,0.043211408,-11.510748,1.0491567,-7.3044777,-2.1269734,2.3039358,4.945389,5.231467,12.230028,7.110454,6.8502436,3.5731184,2.8204153,4.27023,2.2457402,7.746401,2.0363798,4.4707985,-0.5558243,1.0448644,0.67421454,1.9170061,-1.7461929,-1.8882643,Hate
-295.1816,116.93155,-27.342314,45.44168,-21.398668,-15.570461,-4.031622,-16.850197,-9.368829,-19.060072,-13.9713,0.26073527,-9.636934,3.373787,-8.940064,-2.3464143,-0.6866225,-15.147229,1.7106643,-6.961221,-7.3774776,-1.3533394,-2.1663182,1.8370559,11.348057,11.205701,15.103923,12.369872,11.295888,8.846805,5.130306,8.697268,1.7144538,2.9394832,-0.8562385,-0.88047487,0.10114213,0.37017268,-0.96285623,-0.984832,Hate
-325.65286,109.08503,-20.337105,34.74549,-23.761393,-5.4346304,-7.3480678,-15.286964,-8.580013,-6.8810067,-16.434975,1.3205739,-1.9605757,3.9808683,-6.301985,-3.0179906,0.043211408,-11.510748,1.0491567,-7.3044777,-2.1269734,2.3039358,4.945389,5.231467,12.230028,7.110454,6.8502436,3.5731184,2.8204153,4.27023,2.2457402,7.746401,2.0363798,4.4707985,-0.5558243,1.0448644,0.67421454,1.9170061,-1.7461929,-1.8882643,Hate
-324.12872,99.22942,-15.001667,28.701513,-21.474419,-2.6959295,-7.6187644,-12.947644,-11.330058,-11.776243,-13.75261,-0.14134865,-8.449489,2.0187619,-3.9978898,-4.1058345,-0.9424928,-8.29617,4.383492,-2.271929,3.7394624,5.8668723,3.2112346,-0.78280246,3.820875,3.131047,6.4704504,6.5635986,7.639129,7.4601502,4.606517,3.941371,-3.1805346,-0.438985,-4.3448343,1.107853,-0.59283227,-1.7026,-1.6770358,0.56270623,Hate
